hour	count
12AM	1
1AM	0
2AM	1
3AM	0
4AM	5
5AM	3
6AM	0
7AM	2
8AM	3
9AM	1
10AM	0
11AM	1
12PM	2
1PM	0
2PM	3
3PM	2
4PM	3
5PM	1
6PM	0
7PM	1
8PM	2
9PM	6
10PM	1
11PM	1
