hour	count
12AM	2
1AM	4
2AM	4
3AM	7
4AM	4
5AM	1
6AM	1
7AM	5
8AM	1
9AM	3
10AM	5
11AM	7
12PM	5
1PM	9
2PM	4
3PM	5
4PM	8
5PM	5
6PM	7
7PM	7
8PM	4
9PM	7
10PM	3
11PM	6
