hour	count
12AM	0
1AM	1
2AM	1
3AM	1
4AM	0
5AM	1
6AM	0
7AM	0
8AM	0
9AM	0
10AM	0
11AM	0
12PM	1
1PM	0
2PM	0
3PM	0
4PM	0
5PM	0
6PM	0
7PM	1
8PM	3
9PM	1
10PM	0
11PM	1
