hour	count
12AM	0
1AM	0
2AM	0
3AM	0
4AM	0
5AM	0
6AM	0
7AM	0
8AM	0
9AM	0
10AM	3
11AM	2
12PM	0
1PM	0
2PM	0
3PM	1
4PM	2
5PM	0
6PM	1
7PM	1
8PM	1
9PM	1
10PM	0
11PM	0
