hour	count
0	4
1	3
2	1
3	1
4	3
5	0
6	2
7	4
8	5
9	1
10	1
11	5
12	4
13	3
14	6
15	3
16	2
17	5
18	1
19	3
20	4
21	1
22	1
23	0
