hour	count
0	1
1	0
2	2
3	1
4	0
5	0
6	1
7	0
8	1
9	0
10	1
11	2
12	2
13	1
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0
22	0
23	0
