hour	count
0	0
1	2
2	1
3	0
4	0
5	2
6	1
7	1
8	3
9	2
10	1
11	0
12	1
13	2
14	1
15	0
16	3
17	2
18	0
19	1
20	2
21	2
22	0
23	1
