hour	count
0	1
1	1
2	1
3	0
4	1
5	0
6	1
7	0
8	1
9	1
10	1
11	1
12	2
13	0
14	1
15	0
16	1
17	2
18	1
19	2
20	0
21	3
22	0
23	0
