hour	count
0	0
1	0
2	2
3	2
4	0
5	2
6	2
7	2
8	3
9	1
10	2
11	1
12	0
13	1
14	1
15	6
16	0
17	0
18	0
19	1
20	0
21	1
22	3
23	1
