hour	count
12AM	0
1AM	0
2AM	1
3AM	1
4AM	1
5AM	0
6AM	0
7AM	0
8AM	0
9AM	1
10AM	0
11AM	1
12PM	0
1PM	0
2PM	3
3PM	0
4PM	0
5PM	2
6PM	1
7PM	1
8PM	0
9PM	1
10PM	0
11PM	0
