hour	count
0	1
1	2
2	2
3	0
4	0
5	0
6	1
7	0
8	0
9	0
10	0
11	1
12	1
13	0
14	2
15	2
16	1
17	1
18	0
19	1
20	1
21	3
22	0
23	0
