hour	count
12AM	3
1AM	1
2AM	0
3AM	0
4AM	0
5AM	0
6AM	0
7AM	1
8AM	2
9AM	1
10AM	2
11AM	1
12PM	0
1PM	0
2PM	0
3PM	1
4PM	3
5PM	1
6PM	0
7PM	3
8PM	3
9PM	2
10PM	1
11PM	2
