hour	count
0	2
1	4
2	3
3	2
4	1
5	0
6	5
7	2
8	4
9	1
10	2
11	1
12	4
13	2
14	2
15	3
16	1
17	4
18	3
19	3
20	2
21	3
22	0
23	4
