hour	count
12AM	0
1AM	0
2AM	1
3AM	0
4AM	1
5AM	1
6AM	0
7AM	3
8AM	0
9AM	2
10AM	1
11AM	1
12PM	1
1PM	0
2PM	3
3PM	3
4PM	0
5PM	1
6PM	1
7PM	1
8PM	0
9PM	2
10PM	0
11PM	1
