hour	count
12AM	1
1AM	0
2AM	1
3AM	3
4AM	2
5AM	0
6AM	2
7AM	0
8AM	0
9AM	1
10AM	0
11AM	1
12PM	0
1PM	1
2PM	0
3PM	0
4PM	0
5PM	1
6PM	2
7PM	1
8PM	4
9PM	1
10PM	3
11PM	2
