hour	count
0	1
1	0
2	1
3	0
4	0
5	0
6	0
7	2
8	3
9	3
10	0
11	1
12	0
13	2
14	1
15	0
16	1
17	0
18	0
19	0
20	1
21	0
22	0
23	1
