hour	count
12AM	3
1AM	7
2AM	0
3AM	0
4AM	1
5AM	1
6AM	0
7AM	0
8AM	0
9AM	1
10AM	1
11AM	1
12PM	0
1PM	1
2PM	1
3PM	1
4PM	0
5PM	3
6PM	1
7PM	0
8PM	1
9PM	1
10PM	1
11PM	1
