hour	count
0	0
1	3
2	2
3	1
4	2
5	0
6	1
7	1
8	3
9	0
10	3
11	2
12	3
13	3
14	1
15	2
16	1
17	3
18	3
19	2
20	0
21	1
22	1
23	0
