hour	count
0	3
1	0
2	3
3	1
4	2
5	3
6	0
7	1
8	0
9	0
10	3
11	2
12	2
13	1
14	2
15	0
16	1
17	1
18	1
19	2
20	4
21	1
22	0
23	3
