hour	count
12AM	1
1AM	1
2AM	0
3AM	0
4AM	0
5AM	0
6AM	2
7AM	1
8AM	0
9AM	0
10AM	1
11AM	1
12PM	4
1PM	1
2PM	0
3PM	0
4PM	1
5PM	3
6PM	0
7PM	0
8PM	0
9PM	1
10PM	0
11PM	0
