hour	count
12AM	1
1AM	3
2AM	2
3AM	4
4AM	2
5AM	1
6AM	5
7AM	1
8AM	4
9AM	4
10AM	3
11AM	0
12PM	2
1PM	0
2PM	2
3PM	0
4PM	0
5PM	2
6PM	3
7PM	2
8PM	4
9PM	3
10PM	1
11PM	2
