hour	count
0	5
1	3
2	2
3	4
4	2
5	4
6	4
7	2
8	1
9	4
10	1
11	2
12	3
13	8
14	2
15	2
16	6
17	0
18	6
19	3
20	5
21	1
22	5
23	2
