hour	count
0	0
1	0
2	1
3	1
4	2
5	0
6	0
7	1
8	2
9	0
10	0
11	1
12	0
13	0
14	2
15	2
16	3
17	1
18	0
19	2
20	0
21	1
22	1
23	1
