hour	count
12AM	0
1AM	1
2AM	1
3AM	3
4AM	3
5AM	0
6AM	2
7AM	1
8AM	0
9AM	1
10AM	4
11AM	2
12PM	2
1PM	1
2PM	0
3PM	2
4PM	1
5PM	5
6PM	1
7PM	1
8PM	1
9PM	4
10PM	2
11PM	1
