hour	count
0	2
1	2
2	0
3	0
4	1
5	0
6	1
7	0
8	1
9	0
10	2
11	7
12	2
13	1
14	1
15	2
16	2
17	6
18	3
19	3
20	0
21	2
22	1
23	2
