hour	count
0	6
1	0
2	2
3	2
4	3
5	1
6	2
7	2
8	0
9	2
10	6
11	9
12	3
13	2
14	1
15	4
16	5
17	4
18	9
19	5
20	3
21	2
22	4
23	3
