hour	count
12AM	5
1AM	2
2AM	2
3AM	2
4AM	1
5AM	2
6AM	2
7AM	0
8AM	1
9AM	2
10AM	1
11AM	4
12PM	4
1PM	0
2PM	5
3PM	3
4PM	4
5PM	7
6PM	1
7PM	5
8PM	7
9PM	7
10PM	5
11PM	3
