hour	count
12AM	0
1AM	1
2AM	0
3AM	0
4AM	0
5AM	1
6AM	0
7AM	1
8AM	1
9AM	1
10AM	0
11AM	0
12PM	0
1PM	1
2PM	0
3PM	3
4PM	0
5PM	3
6PM	3
7PM	0
8PM	0
9PM	0
10PM	0
11PM	1
