hour	count
0	1
1	3
2	1
3	2
4	4
5	4
6	4
7	2
8	8
9	8
10	9
11	6
12	2
13	4
14	8
15	2
16	6
17	6
18	5
19	6
20	6
21	8
22	0
23	7
