hour	count
0	3
1	1
2	3
3	5
4	6
5	3
6	2
7	4
8	3
9	2
10	4
11	6
12	2
13	4
14	1
15	3
16	2
17	3
18	3
19	4
20	6
21	3
22	5
23	4
