hour	count
0	3
1	4
2	2
3	0
4	0
5	1
6	0
7	0
8	0
9	2
10	0
11	0
12	4
13	1
14	2
15	1
16	2
17	3
18	2
19	2
20	0
21	1
22	4
23	3
