hour	count
0	3
1	1
2	0
3	0
4	0
5	1
6	0
7	2
8	2
9	0
10	1
11	2
12	0
13	2
14	0
15	1
16	0
17	4
18	5
19	2
20	2
21	1
22	2
23	1
