hour	count
0	0
1	1
2	1
3	4
4	0
5	0
6	1
7	0
8	0
9	2
10	0
11	1
12	0
13	1
14	2
15	0
16	1
17	1
18	1
19	1
20	1
21	2
22	1
23	0
