hour	count
0	2
1	2
2	3
3	1
4	1
5	2
6	3
7	4
8	2
9	1
10	1
11	1
12	3
13	0
14	2
15	3
16	6
17	3
18	1
19	4
20	3
21	2
22	1
23	0
