hour	count
12AM	0
1AM	0
2AM	0
3AM	3
4AM	0
5AM	0
6AM	0
7AM	1
8AM	1
9AM	0
10AM	0
11AM	3
12PM	1
1PM	0
2PM	2
3PM	0
4PM	0
5PM	0
6PM	2
7PM	1
8PM	0
9PM	0
10PM	0
11PM	0
