hour	count
12AM	1
1AM	1
2AM	0
3AM	2
4AM	0
5AM	2
6AM	2
7AM	0
8AM	1
9AM	1
10AM	0
11AM	0
12PM	1
1PM	2
2PM	1
3PM	0
4PM	2
5PM	1
6PM	1
7PM	0
8PM	4
9PM	2
10PM	3
11PM	1
