hour	count
0	6
1	1
2	0
3	1
4	1
5	0
6	3
7	0
8	3
9	6
10	3
11	5
12	1
13	2
14	2
15	1
16	3
17	3
18	2
19	2
20	1
21	5
22	5
23	2
