hour	count
0	1
1	4
2	2
3	0
4	0
5	0
6	0
7	0
8	1
9	0
10	0
11	1
12	0
13	2
14	0
15	0
16	1
17	1
18	1
19	0
20	4
21	0
22	0
23	2
