hour	count
12AM	4
1AM	2
2AM	1
3AM	1
4AM	0
5AM	1
6AM	0
7AM	1
8AM	2
9AM	2
10AM	4
11AM	2
12PM	2
1PM	1
2PM	3
3PM	1
4PM	2
5PM	3
6PM	3
7PM	5
8PM	1
9PM	6
10PM	1
11PM	5
