hour	count
0	4
1	5
2	4
3	4
4	1
5	1
6	1
7	0
8	3
9	6
10	1
11	8
12	4
13	5
14	4
15	4
16	6
17	6
18	8
19	2
20	3
21	8
22	6
23	3
