hour	count
12AM	0
1AM	0
2AM	1
3AM	0
4AM	0
5AM	0
6AM	0
7AM	0
8AM	0
9AM	1
10AM	2
11AM	1
12PM	2
1PM	0
2PM	3
3PM	4
4PM	1
5PM	3
6PM	0
7PM	4
8PM	1
9PM	4
10PM	1
11PM	2
