hour	count
0	0
1	3
2	1
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	3
13	0
14	0
15	0
16	0
17	0
18	2
19	0
20	0
21	1
22	1
23	0
