hour	count
0	2
1	1
2	0
3	0
4	0
5	0
6	0
7	0
8	1
9	0
10	1
11	1
12	1
13	0
14	2
15	0
16	1
17	3
18	0
19	0
20	1
21	2
22	0
23	1
