hour	count
12AM	1
1AM	1
2AM	0
3AM	0
4AM	0
5AM	0
6AM	0
7AM	0
8AM	0
9AM	0
10AM	1
11AM	0
12PM	2
1PM	2
2PM	1
3PM	0
4PM	1
5PM	1
6PM	0
7PM	0
8PM	0
9PM	1
10PM	3
11PM	1
