hour	count
0	1
1	0
2	0
3	2
4	1
5	1
6	1
7	0
8	0
9	3
10	4
11	2
12	1
13	0
14	0
15	1
16	3
17	1
18	0
19	0
20	2
21	3
22	1
23	1
