hour	count
12AM	0
1AM	1
2AM	0
3AM	0
4AM	0
5AM	0
6AM	1
7AM	1
8AM	6
9AM	0
10AM	0
11AM	1
12PM	0
1PM	0
2PM	2
3PM	0
4PM	1
5PM	2
6PM	1
7PM	1
8PM	2
9PM	0
10PM	0
11PM	2
