hour	count
0	1
1	0
2	0
3	0
4	2
5	0
6	0
7	0
8	1
9	1
10	0
11	1
12	1
13	2
14	0
15	0
16	0
17	1
18	2
19	3
20	1
21	1
22	0
23	2
