hour	count
12AM	1
1AM	3
2AM	1
3AM	0
4AM	2
5AM	0
6AM	3
7AM	4
8AM	5
9AM	2
10AM	2
11AM	3
12PM	3
1PM	2
2PM	0
3PM	1
4PM	0
5PM	2
6PM	3
7PM	4
8PM	2
9PM	2
10PM	2
11PM	2
