hour	count
12AM	1
1AM	0
2AM	0
3AM	0
4AM	0
5AM	0
6AM	1
7AM	1
8AM	0
9AM	0
10AM	0
11AM	1
12PM	1
1PM	1
2PM	0
3PM	0
4PM	2
5PM	1
6PM	2
7PM	0
8PM	3
9PM	2
10PM	0
11PM	0
