hour	count
0	2
1	3
2	1
3	0
4	2
5	1
6	0
7	1
8	0
9	1
10	2
11	0
12	3
13	0
14	4
15	1
16	0
17	3
18	0
19	1
20	0
21	2
22	3
23	2
