hour	count
12AM	2
1AM	2
2AM	2
3AM	3
4AM	2
5AM	8
6AM	3
7AM	3
8AM	1
9AM	1
10AM	3
11AM	3
12PM	3
1PM	5
2PM	3
3PM	3
4PM	5
5PM	3
6PM	2
7PM	6
8PM	3
9PM	8
10PM	2
11PM	2
