hour	count
0	0
1	0
2	0
3	1
4	1
5	1
6	1
7	2
8	2
9	1
10	0
11	0
12	2
13	4
14	2
15	2
16	3
17	2
18	2
19	1
20	3
21	1
22	2
23	2
