hour	count
12AM	0
1AM	2
2AM	0
3AM	0
4AM	1
5AM	0
6AM	0
7AM	0
8AM	0
9AM	1
10AM	0
11AM	1
12PM	3
1PM	2
2PM	1
3PM	1
4PM	0
5PM	2
6PM	0
7PM	1
8PM	2
9PM	1
10PM	1
11PM	0
